M06_DTSAIDA,M06_ID_A76,M06_VEIC_PLACA,A76_DESC,M06_ID,DETALHE 2,M06_ID_CLIENTE,A00_NOME,A00_FANTASIA,E02_LIVRE,E02_DESC,E01_DESC,E02_REF,E02_PESO_LIQ,Soma de M07_QTD,M07_PRECO,VOLUME 2,FATURAMENTO BRUTO 2,DESCONTO,PREÇO FINAL,FATURAMENTO LÍQUIDO 2,A70_DESC,A00_END_BAI,A02_DESC,A14_CODIGO,DESCRIÇÃO_ROTA,A00_ID_VEND,NOME VENDEDOR,A00_ID_VEND_2,NOME SUPERVISOR,A76_ID_EMP,_01_FANTASIA
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,106994,VEN-DATA ENTREGA: 20/03/2025,251,SUPERMERCADO PINHEIRO E CARNEIRO LTDA,MERC PINHEIRO E CARNEIRO,252030,MISTURA DE REQUEIJAO TRAD DIPAULA 200G,REQUEIJAO,MIST DE REQ TRAD 200G,"0,20","24,00","R$ 4,10","4,80","R$ 98,40","0,00%","R$ 4,10","R$ 98,40",30 dias Boleto,JOQUEI CLUBE,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,106994,VEN-DATA ENTREGA: 20/03/2025,251,SUPERMERCADO PINHEIRO E CARNEIRO LTDA,MERC PINHEIRO E CARNEIRO,268054,BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G,BEBIDA LACTEA,BL BDJ MOR 510G,"0,51","20,00","R$ 3,30","10,20","R$ 66,00","0,00%","R$ 3,30","R$ 66,00",30 dias Boleto,JOQUEI CLUBE,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107004,VEN-DATA ENTREGA: 20/03/2025,11804,SEMPREAKI COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,SEMPRE AKI - LJ03,120245,QUEIJO COALHO TRAD VALE MILK 500G,QUEIJO,QC TRAD 500G,"1,00","10,00","R$ 32,00","10,00","R$ 320,00","0,00%","R$ 32,00","R$ 320,00",28 dias Boleto,PASSARE,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107004,VEN-DATA ENTREGA: 20/03/2025,11804,SEMPREAKI COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,SEMPRE AKI - LJ03,152050,REQUEIJAO TRAD VALE MILK 400G,REQUEIJAO,RQ TRAD 400G,"0,40","48,00","R$ 9,80","19,20","R$ 470,40","0,00%","R$ 9,80","R$ 470,40",28 dias Boleto,PASSARE,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107004,VEN-DATA ENTREGA: 20/03/2025,11804,SEMPREAKI COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,SEMPRE AKI - LJ03,152150,REQUEIJAO LIGHT VALE MILK 400G,REQUEIJAO,RQ LIGHT 400G,"0,40","24,00","R$ 9,80","9,60","R$ 235,20","0,00%","R$ 9,80","R$ 235,20",28 dias Boleto,PASSARE,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107004,VEN-DATA ENTREGA: 20/03/2025,11804,SEMPREAKI COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,SEMPRE AKI - LJ03,252030,MISTURA DE REQUEIJAO TRAD DIPAULA 200G,REQUEIJAO,MIST DE REQ TRAD 200G,"0,20","72,00","R$ 4,00","14,40","R$ 288,00","0,00%","R$ 4,00","R$ 288,00",28 dias Boleto,PASSARE,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107005,VEN-DATA ENTREGA: 20/03/2025,11803,LORENA COSTA MAIA ME,SEMPRE AKI - LJ02,120245,QUEIJO COALHO TRAD VALE MILK 500G,QUEIJO,QC TRAD 500G,"1,00","10,00","R$ 32,00","10,00","R$ 320,00","0,00%","R$ 32,00","R$ 320,00",28 dias Boleto,JANGURUSSU,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107005,VEN-DATA ENTREGA: 20/03/2025,11803,LORENA COSTA MAIA ME,SEMPRE AKI - LJ02,152050,REQUEIJAO TRAD VALE MILK 400G,REQUEIJAO,RQ TRAD 400G,"0,40","48,00","R$ 9,80","19,20","R$ 470,40","0,00%","R$ 9,80","R$ 470,40",28 dias Boleto,JANGURUSSU,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107005,VEN-DATA ENTREGA: 20/03/2025,11803,LORENA COSTA MAIA ME,SEMPRE AKI - LJ02,152150,REQUEIJAO LIGHT VALE MILK 400G,REQUEIJAO,RQ LIGHT 400G,"0,40","24,00","R$ 9,80","9,60","R$ 235,20","0,00%","R$ 9,80","R$ 235,20",28 dias Boleto,JANGURUSSU,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107005,VEN-DATA ENTREGA: 20/03/2025,11803,LORENA COSTA MAIA ME,SEMPRE AKI - LJ02,252030,MISTURA DE REQUEIJAO TRAD DIPAULA 200G,REQUEIJAO,MIST DE REQ TRAD 200G,"0,20","96,00","R$ 4,00","19,20","R$ 384,00","0,00%","R$ 4,00","R$ 384,00",28 dias Boleto,JANGURUSSU,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107005,VEN-DATA ENTREGA: 20/03/2025,11803,LORENA COSTA MAIA ME,SEMPRE AKI - LJ02,268054,BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G,BEBIDA LACTEA,BL BDJ MOR 510G,"0,51","120,00","R$ 3,00","61,20","R$ 360,00","0,00%","R$ 3,00","R$ 360,00",28 dias Boleto,JANGURUSSU,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107006,VEN-DATA ENTREGA: 20/03/2025,11802,OSARINA COSTA DA MACEN,SEMPRE AKI - LJ01,252030,MISTURA DE REQUEIJAO TRAD DIPAULA 200G,REQUEIJAO,MIST DE REQ TRAD 200G,"0,20","72,00","R$ 4,00","14,40","R$ 288,00","0,00%","R$ 4,00","R$ 288,00",28 dias Boleto,PASSARE,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,138070,BEBIDA LACTEA DE MORANGO VALE MILK 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","12,00","R$ 4,20","10,80","R$ 50,40","0,00%","R$ 4,20","R$ 50,40",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,138170,BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G,BEBIDA LACTEA,BL SC S/FRUT 900G,"0,90","5,00","R$ 4,20","4,50","R$ 21,00","0,00%","R$ 4,20","R$ 21,00",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,138265,BEBIDA LACTEA DE AMEIXA VALE MILK 900G,BEBIDA LACTEA,BL SC AME 900G,"0,90","4,00","R$ 4,20","3,60","R$ 16,80","0,00%","R$ 4,20","R$ 16,80",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,138365,BEBIDA LACTEA DE GOIABA VALE MILK 900G,BEBIDA LACTEA,BL SC GOIA 900G,"0,90","5,00","R$ 4,20","4,50","R$ 21,00","0,00%","R$ 4,20","R$ 21,00",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,138465,BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G,BEBIDA LACTEA,BL SC GRAV 900G,"0,90","4,00","R$ 4,20","3,60","R$ 16,80","0,00%","R$ 4,20","R$ 16,80",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,152050,REQUEIJAO TRAD VALE MILK 400G,REQUEIJAO,RQ TRAD 400G,"0,40","6,00","R$ 11,00","2,40","R$ 66,00","0,00%","R$ 11,00","R$ 66,00",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,152515,MANTEIGA DA TERRA VALE MILK 190G,MANTEIGA,MANTEIGA 190G,"0,19","6,00","R$ 9,00","1,14","R$ 54,00","0,00%","R$ 9,00","R$ 54,00",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,152530,MANTEIGA VALE MILK 200G,MANTEIGA,MANTEIGA 200G,"0,20","6,00","R$ 9,80","1,20","R$ 58,80","0,00%","R$ 9,80","R$ 58,80",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,152545,MANTEIGA VALE MILK 500G,MANTEIGA,MANTEIGA 500G,"0,50","6,00","R$ 21,50","3,00","R$ 129,00","0,00%","R$ 21,50","R$ 129,00",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,153035,NATA COM SAL VALE MILK 200G,MANTEIGA,NATA COM SAL 200G,"0,20","5,00","R$ 7,00","1,00","R$ 35,00","0,00%","R$ 7,00","R$ 35,00",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,154520,DOCE DE LEITE VALE MILK 400G,DOCE DE LEITE,DOCE DE LEITE 400G,"0,40","6,00","R$ 8,40","2,40","R$ 50,40","0,00%","R$ 8,40","R$ 50,40",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,168054,BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G,BEBIDA LACTEA,BL BDJ MOR 540G,"0,54","10,00","R$ 4,50","5,40","R$ 45,00","0,00%","R$ 4,50","R$ 45,00",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,168454,BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G,BEBIDA LACTEA,BL BDJ S/FRUT 540G,"0,54","10,00","R$ 4,50","5,40","R$ 45,00","0,00%","R$ 4,50","R$ 45,00",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,177201,COALHADA DESNATADA VALE MILK 140G,COALHADA,COALHADA DESN 140G,"0,14","4,00","R$ 2,60","0,56","R$ 10,40","0,00%","R$ 2,60","R$ 10,40",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,187001,IOGURTE NATURAL INTEGRAL VALE MILK 150G,IOGURTE,IOG NAT INT 150G,"0,15","6,00","R$ 2,70","0,90","R$ 16,20","0,00%","R$ 2,70","R$ 16,20",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,187201,IOGURTE NATURAL DESNATADO VALE MILK 150G,IOGURTE,IOG NAT DESN 150G,"0,15","3,00","R$ 2,60","0,45","R$ 7,80","0,00%","R$ 2,60","R$ 7,80",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,197001,GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G,IOGURTE,IOG GAR TRIPLO ZERO MOR 170G,"0,17","6,00","R$ 2,80","1,02","R$ 16,80","0,00%","R$ 2,80","R$ 16,80",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,197201,GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G,IOGURTE,IOG GAR TRIPLO ZERO AME 170G,"0,17","3,00","R$ 2,80","0,51","R$ 8,40","0,00%","R$ 2,80","R$ 8,40",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,252030,MISTURA DE REQUEIJAO TRAD DIPAULA 200G,REQUEIJAO,MIST DE REQ TRAD 200G,"0,20","6,00","R$ 4,20","1,20","R$ 25,20","0,00%","R$ 4,20","R$ 25,20",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107008,VEN-DATA ENTREGA: 20/03/2025,9597,M CLARA SUPERMERCADO LTDA,VITORIANO - E F LUNA,252130,MISTURA DE REQUEIJAO LIGHT DIPAULA 200G,REQUEIJAO,MIST DE REQ LIGHT 200G,"0,20","3,00","R$ 4,20","0,60","R$ 12,60","0,00%","R$ 4,20","R$ 12,60",28 dias Boleto,PARREAO,FORTALEZA,140,L81 - AUTO SERVICO 5,11860,FABRICIO GALDENCIO BRAGA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107009,VEN-DATA ENTREGA: 20/03/2025,898,SANTA EDWIGES SUPERMERCADO LTDA,SANTA EDWIGES - JD GUANABARA - LJ 01,138070,BEBIDA LACTEA DE MORANGO VALE MILK 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","24,00","R$ 3,61","21,60","R$ 86,64","3,00%","R$ 3,50","R$ 84,04",28 dias Boleto,QUINTINO CUNHA,FORTALEZA,130,L81 - AUTO SERVICO 4,11137,DALTON CRISTIANO BARROS MEDEIROS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107009,VEN-DATA ENTREGA: 20/03/2025,898,SANTA EDWIGES SUPERMERCADO LTDA,SANTA EDWIGES - JD GUANABARA - LJ 01,138170,BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G,BEBIDA LACTEA,BL SC S/FRUT 900G,"0,90","12,00","R$ 3,61","10,80","R$ 43,32","3,00%","R$ 3,50","R$ 42,02",28 dias Boleto,QUINTINO CUNHA,FORTALEZA,130,L81 - AUTO SERVICO 4,11137,DALTON CRISTIANO BARROS MEDEIROS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107009,VEN-DATA ENTREGA: 20/03/2025,898,SANTA EDWIGES SUPERMERCADO LTDA,SANTA EDWIGES - JD GUANABARA - LJ 01,138365,BEBIDA LACTEA DE GOIABA VALE MILK 900G,BEBIDA LACTEA,BL SC GOIA 900G,"0,90","12,00","R$ 3,61","10,80","R$ 43,32","3,00%","R$ 3,50","R$ 42,02",28 dias Boleto,QUINTINO CUNHA,FORTALEZA,130,L81 - AUTO SERVICO 4,11137,DALTON CRISTIANO BARROS MEDEIROS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107009,VEN-DATA ENTREGA: 20/03/2025,898,SANTA EDWIGES SUPERMERCADO LTDA,SANTA EDWIGES - JD GUANABARA - LJ 01,152530,MANTEIGA VALE MILK 200G,MANTEIGA,MANTEIGA 200G,"0,20","6,00","R$ 9,59","1,20","R$ 57,54","3,00%","R$ 9,30","R$ 55,81",28 dias Boleto,QUINTINO CUNHA,FORTALEZA,130,L81 - AUTO SERVICO 4,11137,DALTON CRISTIANO BARROS MEDEIROS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107009,VEN-DATA ENTREGA: 20/03/2025,898,SANTA EDWIGES SUPERMERCADO LTDA,SANTA EDWIGES - JD GUANABARA - LJ 01,168054,BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G,BEBIDA LACTEA,BL BDJ MOR 540G,"0,54","20,00","R$ 4,54","10,80","R$ 90,80","3,00%","R$ 4,40","R$ 88,08",28 dias Boleto,QUINTINO CUNHA,FORTALEZA,130,L81 - AUTO SERVICO 4,11137,DALTON CRISTIANO BARROS MEDEIROS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107009,VEN-DATA ENTREGA: 20/03/2025,898,SANTA EDWIGES SUPERMERCADO LTDA,SANTA EDWIGES - JD GUANABARA - LJ 01,168454,BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G,BEBIDA LACTEA,BL BDJ S/FRUT 540G,"0,54","20,00","R$ 4,54","10,80","R$ 90,80","3,00%","R$ 4,40","R$ 88,08",28 dias Boleto,QUINTINO CUNHA,FORTALEZA,130,L81 - AUTO SERVICO 4,11137,DALTON CRISTIANO BARROS MEDEIROS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107009,VEN-DATA ENTREGA: 20/03/2025,898,SANTA EDWIGES SUPERMERCADO LTDA,SANTA EDWIGES - JD GUANABARA - LJ 01,187001,IOGURTE NATURAL INTEGRAL VALE MILK 150G,IOGURTE,IOG NAT INT 150G,"0,15","24,00","R$ 2,68","3,60","R$ 64,32","3,00%","R$ 2,60","R$ 62,39",28 dias Boleto,QUINTINO CUNHA,FORTALEZA,130,L81 - AUTO SERVICO 4,11137,DALTON CRISTIANO BARROS MEDEIROS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107009,VEN-DATA ENTREGA: 20/03/2025,898,SANTA EDWIGES SUPERMERCADO LTDA,SANTA EDWIGES - JD GUANABARA - LJ 01,187301,IOGURTE BICAMADA MORANGO VALE MILK 130G,IOGURTE,IOG BICAMADA MOR 130G,"0,13","24,00","R$ 2,68","3,12","R$ 64,32","3,00%","R$ 2,60","R$ 62,39",28 dias Boleto,QUINTINO CUNHA,FORTALEZA,130,L81 - AUTO SERVICO 4,11137,DALTON CRISTIANO BARROS MEDEIROS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107009,VEN-DATA ENTREGA: 20/03/2025,898,SANTA EDWIGES SUPERMERCADO LTDA,SANTA EDWIGES - JD GUANABARA - LJ 01,238070,BEBIDA LACTEA DE MORANGO DIPAULA 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","60,00","R$ 3,60","54,00","R$ 216,00","3,00%","R$ 3,49","R$ 209,52",28 dias Boleto,QUINTINO CUNHA,FORTALEZA,130,L81 - AUTO SERVICO 4,11137,DALTON CRISTIANO BARROS MEDEIROS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107009,VEN-DATA ENTREGA: 20/03/2025,898,SANTA EDWIGES SUPERMERCADO LTDA,SANTA EDWIGES - JD GUANABARA - LJ 01,268054,BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G,BEBIDA LACTEA,BL BDJ MOR 510G,"0,51","50,00","R$ 3,09","25,50","R$ 154,50","3,00%","R$ 3,00","R$ 149,87",28 dias Boleto,QUINTINO CUNHA,FORTALEZA,130,L81 - AUTO SERVICO 4,11137,DALTON CRISTIANO BARROS MEDEIROS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-20 00:00:00,38,,LJ 81 - (VEN) Venda NF,107015,VEN-DATA ENTREGA: 20/03/2025,3584,SANTA EDWIGES SUPERMERCADO LTDA,SANTA EDWIGES - JD GUANABARA - LJ 02,121035,QUEIJO MINAS FRESCAL TRAD VALE MILK 250G,QUEIJO,QMF TRAD 250G,"1,00","2,00","R$ 42,27","2,00","R$ 84,54","3,00%","R$ 41,00","R$ 82,00",28 dias Boleto,JARDIM GUANABARA,FORTALEZA,130,L81 - AUTO SERVICO 4,11137,DALTON CRISTIANO BARROS MEDEIROS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
